downloaded,city,checkin,hotel_name,rating,stars,price_HUF,dist_center_km,dist_other_km
9/16/2015 15:02,"Naples, Italy",12/31/2015,Kleopatra Design Hotel,4,NA,20301,3.4,Nápoly nemzetközi repülőtere (NAP): 1.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,La Concordia Bed and Breakfast,4.7,NA,24984,1,Nápoly nemzetközi repülőtere (NAP): 5.3
9/16/2015 15:02,"Naples, Italy",12/31/2015,La Costiera Hotel,3.7,4,13278,19,Nápoly nemzetközi repülőtere (NAP): 21
9/16/2015 15:02,"Naples, Italy",12/31/2015,La Dimora di Nettuno,4.4,NA,23111,3.2,Nápoly nemzetközi repülőtere (NAP): 7.4
9/16/2015 15:02,"Naples, Italy",12/31/2015,La Pedamentina,3.8,NA,21862,1.1,Nápoly nemzetközi repülőtere (NAP): 5.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,Lanfipe Palace,4.6,NA,43099,0.6,Nápoly nemzetközi repülőtere (NAP): 4.4
9/16/2015 15:02,"Naples, Italy",12/31/2015,Le Ancore Hotel Resort,3.4,5,31232,19,Nápoly nemzetközi repülőtere (NAP): 20
9/16/2015 15:02,"Naples, Italy",12/31/2015,Le Cheminee Business Hotel,3.9,4,30606,5,Nápoly nemzetközi repülőtere (NAP): 1.7
9/16/2015 15:02,"Naples, Italy",12/31/2015,Le Fumarole,4.2,NA,21862,11,Nápoly nemzetközi repülőtere (NAP): 11
9/16/2015 15:02,"Naples, Italy",12/31/2015,Le Orchidee,3.3,2,35838,0.1,Nápoly nemzetközi repülőtere (NAP): 4.4
9/16/2015 15:02,"Naples, Italy",12/31/2015,Le Stanze del Vicere',4,NA,25298,1.5,Nápoly nemzetközi repülőtere (NAP): 3.7
9/16/2015 15:02,"Naples, Italy",12/31/2015,Luna Caprese,4.5,NA,37478,1.6,Nápoly nemzetközi repülőtere (NAP): 6.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,M99 Design Rooms,4,NA,23111,0.4,Nápoly nemzetközi repülőtere (NAP): 4.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,Magris Hotel,4,4,30919,2.8,Nápoly nemzetközi repülőtere (NAP): 3.2
9/16/2015 15:02,"Naples, Italy",12/31/2015,Margherita Rooms & Breakfast,4.3,NA,18739,1.6,Nápoly nemzetközi repülőtere (NAP): 3.0
9/16/2015 15:02,"Naples, Italy",12/31/2015,Masseria del Borro,4.6,NA,17179,6.3,Nápoly nemzetközi repülőtere (NAP): 9.5
9/16/2015 15:02,"Naples, Italy",12/31/2015,Megaride Santa Lucia,3.7,NA,28107,1.3,Nápoly nemzetközi repülőtere (NAP): 5.7
9/16/2015 15:02,"Naples, Italy",12/31/2015,Mercure Napoli Centro Angioino,4,4,32577,0.4,Nápoly nemzetközi repülőtere (NAP): 4.8
9/16/2015 15:02,"Naples, Italy",12/31/2015,Mergellina,3.5,3,26544,3.2,Nápoly nemzetközi repülőtere (NAP): 7.4
9/16/2015 15:02,"Naples, Italy",12/31/2015,Mergellina Resort,4,NA,34042,3.5,Nápoly nemzetközi repülőtere (NAP): 7.8
9/16/2015 15:02,"Naples, Italy",12/31/2015,MH Design Hotel,3.8,3,140538,1,Nápoly nemzetközi repülőtere (NAP): 5.4
9/16/2015 15:02,"Naples, Italy",12/31/2015,Miglio D'Oro Park Hotel,4.1,4,27794,9.2,Nápoly nemzetközi repülőtere (NAP): 10
9/16/2015 15:02,"Naples, Italy",12/31/2015,Monteoliveto Bed and Breakfast,4.3,NA,281078,0.3,Nápoly nemzetközi repülőtere (NAP): 4.6
9/16/2015 15:02,"Naples, Italy",12/31/2015,Montespina Park Hotel,4,4,30919,7.4,Nápoly nemzetközi repülőtere (NAP): 11
9/16/2015 15:02,"Naples, Italy",12/31/2015,Napoli Centrale,3.4,NA,21862,1.4,Nápoly nemzetközi repülőtere (NAP): 3.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,Napoli Suite,4,NA,46846,1.2,Nápoly nemzetközi repülőtere (NAP): 3.3
9/16/2015 15:02,"Naples, Italy",12/31/2015,Napul'è,4.5,NA,26544,2.6,Nápoly nemzetközi repülőtere (NAP): 6.8
9/16/2015 15:02,"Naples, Italy",12/31/2015,NH Napoli Ambassador,4.1,4,44975,0.3,Nápoly nemzetközi repülőtere (NAP): 4.7
9/16/2015 15:02,"Naples, Italy",12/31/2015,Olimpia Hotels,3.8,4,17179,12,Nápoly nemzetközi repülőtere (NAP): 8.2
9/16/2015 15:02,"Naples, Italy",12/31/2015,Orsa Maggiore Hotel,3.9,3,22498,1.3,Nápoly nemzetközi repülőtere (NAP): 3.3
9/16/2015 15:02,"Naples, Italy",12/31/2015,Ostello Aig Mergellina,3.7,NA,13156,3.5,Nápoly nemzetközi repülőtere (NAP): 7.6
9/16/2015 15:02,"Naples, Italy",12/31/2015,Palazzo Caracciolo Napoli - MGallery Collection,4.4,4,39039,1.4,Nápoly nemzetközi repülőtere (NAP): 3.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,Palazzo Esedra,4.5,4,31232,5.7,Nápoly nemzetközi repülőtere (NAP): 9.6
9/16/2015 15:02,"Naples, Italy",12/31/2015,Palazzo Magnocavallo B&B,4.6,NA,140539,0.8,Nápoly nemzetközi repülőtere (NAP): 4.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,Palazzo Turchini,4.1,4,65369,0.4,Nápoly nemzetközi repülőtere (NAP): 4.8
9/16/2015 15:02,"Naples, Italy",12/31/2015,Parco dei Principi Hotel,4.3,5,55904,26,Nápoly nemzetközi repülőtere (NAP): 29
9/16/2015 15:02,"Naples, Italy",12/31/2015,Partenope Relais,4.3,4,155998,1.7,Nápoly nemzetközi repülőtere (NAP): 6.2
9/16/2015 15:02,"Naples, Italy",12/31/2015,Portanova,4.1,NA,20299,0.5,Nápoly nemzetközi repülőtere (NAP): 3.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,Première,4.3,4,30919,19,Nápoly nemzetközi repülőtere (NAP): 20
9/16/2015 15:02,"Naples, Italy",12/31/2015,Quadrifoglio,4,4,32792,15,Nápoly nemzetközi repülőtere (NAP): 11
9/16/2015 15:02,"Naples, Italy",12/31/2015,Rama Palace Hotel,4.3,4,37478,12,Nápoly nemzetközi repülőtere (NAP): 7.5
9/16/2015 15:02,"Naples, Italy",12/31/2015,Ramada Naples,3.8,4,34573,1.8,Nápoly nemzetközi repülőtere (NAP): 3.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,Ranch Palace Hotel,4.3,4,30919,5.4,Nápoly nemzetközi repülőtere (NAP): 7.0
9/16/2015 15:02,"Naples, Italy",12/31/2015,Re di Napoli Bed,4.2,NA,28107,0.9,Nápoly nemzetközi repülőtere (NAP): 3.6
9/16/2015 15:02,"Naples, Italy",12/31/2015,Relais sul Mare,4,NA,31232,1.5,Nápoly nemzetközi repülőtere (NAP): 5.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,Renaissance Naples Mediterraneo,4.2,4,52778,0.5,Nápoly nemzetközi repülőtere (NAP): 4.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,Residence Miramare,3.9,NA,23048,11,Nápoly nemzetközi repülőtere (NAP): 14
9/16/2015 15:02,"Naples, Italy",12/31/2015,Residenza le Rose Villa d'Arte,4.7,NA,24048,8,Nápoly nemzetközi repülőtere (NAP): 12
9/16/2015 15:02,"Naples, Italy",12/31/2015,Residenza Nicola Amore,4.1,NA,26703,0.6,Nápoly nemzetközi repülőtere (NAP): 3.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,Residenza Partenopea,3.6,3,16337,1.7,Nápoly nemzetközi repülőtere (NAP): 3.3
9/16/2015 15:02,"Naples, Italy",12/31/2015,Residenza Umberto I,4.1,NA,31232,1,Nápoly nemzetközi repülőtere (NAP): 3.5
9/16/2015 15:02,"Naples, Italy",12/31/2015,Robby's House,4.7,NA,15303,1.1,Nápoly nemzetközi repülőtere (NAP): 3.4
9/16/2015 15:02,"Naples, Italy",12/31/2015,Rolling Hotel,4.2,4,24984,8.3,Nápoly nemzetközi repülőtere (NAP): 4.2
9/16/2015 15:02,"Naples, Italy",12/31/2015,Romeo Hotel,4.4,5,115553,0.3,Nápoly nemzetközi repülőtere (NAP): 4.7
9/16/2015 15:02,"Naples, Italy",12/31/2015,Royal Continental Hotel Naples,4,4,58714,1.7,Nápoly nemzetközi repülőtere (NAP): 6.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,Runa,3.5,3,16553,8.6,Nápoly nemzetközi repülőtere (NAP): 6.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,San Marco,3,3,31856,0.4,Nápoly nemzetközi repülőtere (NAP): 4.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,Sansevero Naples,4,NA,27794,1.4,Nápoly nemzetközi repülőtere (NAP): 3.2
9/16/2015 15:02,"Naples, Italy",12/31/2015,Schilizzi Hotel,3.5,3,62462,0.1,Nápoly nemzetközi repülőtere (NAP): 4.6
9/16/2015 15:02,"Naples, Italy",12/31/2015,Starhotels Terminus,3.9,4,33712,1.6,Nápoly nemzetközi repülőtere (NAP): 3.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,Stelle Hotel,4.1,3,34916,2,Nápoly nemzetközi repülőtere (NAP): 2.7
9/16/2015 15:02,"Naples, Italy",12/31/2015,Suite Partenopea- Bed and Breakfast,4,NA,20299,5.1,Nápoly nemzetközi repülőtere (NAP): 9.2
9/16/2015 15:02,"Naples, Italy",12/31/2015,Suite Umberto,NA,NA,24984,1.1,Nápoly nemzetközi repülőtere (NAP): 3.5
9/16/2015 15:02,"Naples, Italy",12/31/2015,Sweet Sleep,4.3,NA,21859,1.4,Nápoly nemzetközi repülőtere (NAP): 3.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,TALISMANO Luxury Bed and Breakfast,4,NA,24674,0.4,Nápoly nemzetközi repülőtere (NAP): 4.5
9/16/2015 15:02,"Naples, Italy",12/31/2015,Tennis Hotel,3.6,3,17179,8.9,Nápoly nemzetközi repülőtere (NAP): 12
9/16/2015 15:02,"Naples, Italy",12/31/2015,Terra Mia,4.2,NA,28107,1.3,Nápoly nemzetközi repülőtere (NAP): 4.1
9/16/2015 15:02,"Naples, Italy",12/31/2015,The Church,4.7,NA,29670,0.7,Nápoly nemzetközi repülőtere (NAP): 3.8
9/16/2015 15:02,"Naples, Italy",12/31/2015,The Fresh,3.5,3,26545,0.3,Nápoly nemzetközi repülőtere (NAP): 4.6
9/16/2015 15:02,"Naples, Italy",12/31/2015,Tribù Palazzo d'Angiò,3.8,NA,35915,0.8,Nápoly nemzetközi repülőtere (NAP): 3.8
9/16/2015 15:02,"Naples, Italy",12/31/2015,Vesuvio Smiling,5,NA,18739,11,Nápoly nemzetközi repülőtere (NAP): 11
9/16/2015 15:02,"Naples, Italy",12/31/2015,Villa Avellino,4.3,NA,46181,11,Nápoly nemzetközi repülőtere (NAP): 15
9/16/2015 15:02,"Naples, Italy",12/31/2015,Villa Margherita,3.7,3,20300,1.8,Nápoly nemzetközi repülőtere (NAP): 6.0
9/16/2015 15:02,"Naples, Italy",12/31/2015,Vittorio Veneto,3.3,2,12649,1.6,Nápoly nemzetközi repülőtere (NAP): 2.9
9/16/2015 15:02,"Naples, Italy",12/31/2015,Week-end a Napoli,4,NA,48719,2.1,Nápoly nemzetközi repülőtere (NAP): 5.6
9/16/2015 15:02,"Naples, Italy",12/31/2015,Zia Maria Home,4.6,NA,29670,0.8,Nápoly nemzetközi repülőtere (NAP): 3.7
9/16/2015 16:01,"Palermo, Italy",12/31/2015,A’to Casa,4.3,2,13743,0.2,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Abalì Gran Sultanato B&B,4.2,3,31232,0.3,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Afea Bed & Breakfast,5,3,18739,0.6,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Agrirelais Baglio di Pianetto,4.8,3,44347,15,Palermo (PMO-Punta Raisi): 31
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Agriturismo Sant'Agata,4.3,4,24984,19,Palermo (PMO-Punta Raisi): 33
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Agriturismo Villa Cefalà,4.5,3,39351,17,Palermo (PMO-Punta Raisi): 40
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Ai Cartari,4.6,3,28107,0.9,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Ai Vicerè,4.3,2,14677,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Al Baglio - Bed & Breakfast,4.6,3,28107,10,Palermo (PMO-Punta Raisi): 20
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Al Galileo Siciliano,4.2,3,16239,2,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Al Giardino dell'Alloro,4.3,3,24984,1.1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Albergo Athenaeum,3.6,3,24361,1.9,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Albergo Cavour,4.3,1,12491,1.3,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Albergo Mediterraneo,3.5,3,20300,0.1,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Alla Loggia del Gattopardo,4.2,NA,14990,0.6,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Alma Hotel,NA,3,37477,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Ambasciatori Hotel,4.3,4,24984,1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Antica Stazione di Ficuzza,1,4,24984,26,Palermo (PMO-Punta Raisi): 41
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Artemisia Palace Hotel,4.3,4,39040,0.5,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Astoria Palace Hotel,3.5,4,26281,2,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B And B Morfeo,4.3,3,17179,0.7,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B B Ariston,4.7,2,21862,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B A Casa di Anna,3.9,3,20299,1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Ai Tintori,4.2,3,24671,0.8,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Aloel,3.6,2,12491,1.2,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Casa degli artisti,4.6,3,21862,1.4,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Case Giannone,NA,3,24984,17,Palermo (PMO-Punta Raisi): 40
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B C'era una volta,4.5,NA,17179,0.4,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Cosmopolitan,4,2,22485,0.9,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B del Massimo,NA,NA,20612,0.1,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Florio,4,3,14054,0.8,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Il Bracco,5,3,18739,26,Palermo (PMO-Punta Raisi): 15
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Il Golfo,NA,3,20300,11,Palermo (PMO-Punta Raisi): 15
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B La Dimora del Capo,4.5,NA,18426,0.6,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Politeama,NA,NA,18740,0.6,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Politeama Square,4,2,13117,0.5,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Stupor Mundi,4.6,3,31230,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Teatro del Sole,NA,NA,24984,0.7,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,B&B Vado al Massimo,3.7,3,17886,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Baglio Conca d'Oro,4.1,4,24048,6.5,Palermo (PMO-Punta Raisi): 22
9/16/2015 16:01,"Palermo, Italy",12/31/2015,BB 22 Charming Rooms & Apartments,4.2,NA,40601,0.6,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed & Breakfast Delle Vittorie,4.6,NA,33729,0.4,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed & Breakfast Oleaster,5,3,20300,19,Palermo (PMO-Punta Raisi): 39
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed & Breakfast Palermo Art,4.3,3,21551,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed and Breakfast D'Angelo,4,2,13743,1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed and Breakfast Federico Secondo,4.4,3,18230,0.7,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed and Breakfast Operà,4.6,3,28107,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed And Breakfast O'Scià,4.4,3,19675,1.3,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Bed and Breakfast Palermo Centro,3.5,NA,21551,1.4,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,BnB - Al Centro di Palermo,NA,NA,13896,1,Palermo (PMO-Punta Raisi): 22
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Calajò Resort,3.8,2,17179,25,Palermo (PMO-Punta Raisi): 12
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Camelot B&B Palermo,4.5,3,20299,1.2,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Camere Enny,4.1,1,21551,38,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Galati,4.5,2,20299,0.1,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Giuditta Appartamenti,2.8,NA,21110,1.4,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Orioles,4.1,1,18739,1.1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Orlando Bed & Breakfast,5,NA,15929,24,Palermo (PMO-Punta Raisi): 4.5
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Riccio,4.5,3,17146,1.1,Palermo (PMO-Punta Raisi): 22
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Rossa,3.5,3,18739,8.6,Palermo (PMO-Punta Raisi): 20
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Vacanze Playa,4.5,NA,18739,31,Palermo (PMO-Punta Raisi): 16
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Casa Vacanze Porta Carini,4.8,1,17179,0.4,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Case Corona,NA,NA,21859,16,Palermo (PMO-Punta Raisi): 39
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Case Palermo Centro,NA,NA,18739,0.7,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Case Vacanza Terrasini 2000,3.7,1,12491,24,Palermo (PMO-Punta Raisi): 4.2
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Cavour il Conte Camillo Bed&Breakfast,3.5,3,19365,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Centrale Palace Hotel,4.2,4,34352,0.7,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Cinisi Vacanze,4.4,2,16863,22,Palermo (PMO-Punta Raisi): 3.3
9/16/2015 16:01,"Palermo, Italy",12/31/2015,CIT Hotels Dea Palermo,2.8,4,19910,2.6,Palermo (PMO-Punta Raisi): 21
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Cleopatra,3.3,3,18739,1.5,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Concordia,4,1,15116,1.1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Cristal Palace Hotel,4,4,23907,0.4,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Dimora Annulina B&B,3.6,3,13430,1.6,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Domus Notari,3.9,3,15616,7.4,Palermo (PMO-Punta Raisi): 20
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Donna Concetta,5,4,156154,16,Palermo (PMO-Punta Raisi): 39
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Elite,4,3,17177,0.2,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Gli Aristogatti,4.1,3,14677,0.5,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Gran Maestro B&B,4,NA,18739,0.6,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Grand Hotel Et Des Palmes,4.1,4,39980,0.4,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Grand Hotel La Batia,4.1,4,30919,37,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Grand Hotel Piazza Borsa,4.4,4,52778,0.8,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Grand Hotel Villa Igiea Palermo - MGallery Collection,4.1,5,84948,2.9,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Grand Hotel Wagner,4.2,5,53400,0.4,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Green Garden Bed & Breakfast,4.6,3,18739,24,Palermo (PMO-Punta Raisi): 4.5
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Home from Home,5,2,18739,18,Palermo (PMO-Punta Raisi): 39
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Alessandra,3.9,2,15613,1.1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Bel 3,4.2,3,18428,5.5,Palermo (PMO-Punta Raisi): 19
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Bellevue del Golfo,3.6,3,15303,12,Palermo (PMO-Punta Raisi): 14
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Casena Dei Colli,3.8,3,17801,4.9,Palermo (PMO-Punta Raisi): 20
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Centrale,4.4,4,132730,38,Palermo (PMO-Punta Raisi): 26
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Club Solunto Mare,3.3,3,24984,17,Palermo (PMO-Punta Raisi): 40
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Cortese,3.4,2,13743,0.9,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel del Centro,4,3,24673,1.1,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel d'Orleans,2.6,3,16583,1.7,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Europa,3.5,3,15303,1,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Federico II - Central Palace,4.2,4,29981,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Gallery House,3.8,3,19910,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Garibaldi,4.1,4,34244,0.5,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Guglielmo II,4,4,51219,6.9,Palermo (PMO-Punta Raisi): 21
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Joli,4,3,24487,0.4,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Libertà,3.4,2,24048,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Moderno,3.4,2,17489,0.6,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Palazzo Sitano,4.2,4,38839,0.9,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Perla del Golfo,3.1,3,124925,25,Palermo (PMO-Punta Raisi): 9.6
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Plaza Opera,4.2,4,40224,0.6,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Porta Felice,4.4,4,34296,1.3,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Posta,4,3,22484,0.4,Palermo (PMO-Punta Raisi): 24
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Principe di Villafranca,4.3,4,40224,0.9,Palermo (PMO-Punta Raisi): 22
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Sirenetta,3.6,3,26545,13,Palermo (PMO-Punta Raisi): 12
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Tonic,3.9,3,26545,0.3,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Ucciardhome,4.3,4,32791,1.1,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Vecchio Borgo,4.1,4,34244,0.8,Palermo (PMO-Punta Raisi): 23
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Villa Archirafi,4.1,2,23424,1.5,Palermo (PMO-Punta Raisi): 25
9/16/2015 16:01,"Palermo, Italy",12/31/2015,Hotel Villa Esperia,4,3,20238,8.4,Palermo (PMO-Punta Raisi): 20
